Local_ID,Node_ID,OSM_ID,Longitude,Latitude,Degree,Node_Type,Neighbor_Count,lighting,elevation,greenery,crime,Connected_Local_IDs,Connected_Node_IDs
1073,1615698484,1615698484,-3.543059,50.72801,6,6-way Junction,3,0.02,0.21,0.43,0.06,"1077, 1072, 1075","1615698507, 1615698482, 1615698501"
1074,1615698499,1615698499,-3.54269,50.728015,6,6-way Junction,3,0.99,0.66,0.7,0.62,"1070, 1080, 1071","1615698437, 1615698535, 1615698467"
1075,1615698501,1615698501,-3.543402,50.728026,6,6-way Junction,3,0.43,0.41,0.13,0.16,"1078, 1070, 1073","1615698510, 1615698437, 1615698484"
1076,1615698505,1615698505,-3.541527,50.728059,2,Through,1,0.38,0.4,0.48,0.09,1071,1615698467
1077,1615698507,1615698507,-3.543025,50.72817,2,Through,1,0.68,0.88,0.07,0.4,1073,1615698484
1078,1615698510,1615698510,-3.543384,50.728212,2,Through,1,0.22,0.9,0.55,0.69,1075,1615698501
1079,1615698516,1615698516,-3.541215,50.728358,2,Through,1,0.95,0.91,1,0,1080,1615698535
1080,1615698535,1615698535,-3.542474,50.728418,6,6-way Junction,3,0.79,0.31,0.37,0.42,"1074, 1081, 1079","1615698499, 1615698538, 1615698516"
1081,1615698538,1615698538,-3.542336,50.728844,6,6-way Junction,3,0.09,0.69,0.06,0.1,"75, 1080, 74","34919142, 1615698535, 34918969"
1082,1620862672,1620862672,-3.538341,50.721616,2,Through,1,0.42,0.27,0.01,0,1057,1446550845
1083,1620893525,1620893525,-3.545016,50.71705,2,Through,1,0.88,0.19,0.36,0,723,265326802
1084,1620893551,1620893551,-3.54551,50.720869,2,Through,1,0.94,0.18,0.13,0.68,797,279797904
1085,1625285055,1625285055,-3.513541,50.719422,6,6-way Junction,3,0.47,0.34,0.01,0.05,"107, 1086, 1087","36665491, 1625285083, 1627008331"
1086,1625285083,1625285083,-3.513177,50.721537,6,6-way Junction,3,0.61,0.43,0.75,0,"1085, 95, 232","1625285055, 36664794, 54169580"
1087,1627008331,1627008331,-3.514869,50.717291,6,6-way Junction,3,0.17,0.83,0.49,0.37,"1085, 952, 165","1625285055, 451848665, 41413562"
1088,1630440641,1630440641,-3.519323,50.733775,2,Through,1,0.99,0.12,0.25,0.67,565,243247781
1089,1630440692,1630440692,-3.520365,50.733394,2,Through,1,0.23,0.73,0.92,0.14,1090,1630440799
1090,1630440799,1630440799,-3.520393,50.733519,6,6-way Junction,3,0.94,0.53,0.12,0.27,"564, 1089, 565","243247744, 1630440692, 243247781"
1091,1631809844,1631809844,-3.549447,50.733046,4,4-way Junction,2,0.65,0.29,0.93,0,"831, 896","286030993, 299585727"
1092,1641632337,1641632337,-3.53419,50.719647,2,Through,1,0.61,0.49,0.31,0.33,1048,1446477156
1093,1641632338,1641632338,-3.534571,50.719636,6,6-way Junction,3,0.51,0.3,0.87,0.41,"1048, 200, 1050","1446477156, 41429889, 1446477201"
1094,1652237315,1652237315,-3.517396,50.726253,2,Through,1,0.23,0.6,0.61,0.48,939,388337715
1095,1659172424,1659172424,-3.514357,50.728681,6,6-way Junction,3,0.18,0.43,0.82,0.22,"1096, 339, 338","1659172442, 62156752, 62156743"
1096,1659172442,1659172442,-3.514436,50.728777,2,Through,1,0.22,0.16,0.95,0.18,1095,1659172424
1097,1663145712,1663145712,-3.515178,50.733099,2,Through,1,0.19,0.12,0.25,0.05,881,292717606
1098,1670203252,1670203252,-3.542561,50.713619,2,Through,1,0.78,0.55,0.97,0.15,776,272851379
1099,1670226965,1670226965,-3.541788,50.712071,2,Through,1,0.35,0.9,0.43,0.01,771,272851368
1100,1676234395,1676234395,-3.537292,50.715443,2,Through,1,0.06,0.34,0.37,0.72,730,266649634
1101,1676234556,1676234556,-3.538607,50.714859,2,Through,1,0.97,0.73,0.36,0.79,735,266649657
1102,1676234608,1676234608,-3.539855,50.716644,2,Through,1,0.88,0.66,0.56,0.78,562,240760262
1103,1677444861,1677444861,-3.532838,50.730399,2,Through,1,0.93,0.93,0.2,0.71,302,59995394
1104,1732389008,1732389008,-3.516252,50.734213,4,4-way Junction,2,0.99,0.82,0.59,0.4,"1301, 458","7815929647, 208495620"
1105,1769852086,1769852086,-3.537784,50.715462,2,Through,1,0.17,0.57,0.55,0.62,732,266649647
1106,1769852093,1769852093,-3.537713,50.715502,2,Through,1,0.4,0.66,0.78,0.15,730,266649634
1107,1774955035,1774955035,-3.5202,50.725438,6,6-way Junction,3,0.76,0.9,0.87,0.43,"334, 1191, 1190","62154497, 2767006763, 2758212853"
1108,1787913959,1787913959,-3.522843,50.726094,3,3-way Junction,2,0.7,0.4,0.43,0.31,"970, 69","497693979, 34918675"
1109,1787924010,1787924010,-3.519511,50.730344,2,Through,1,0.15,0.33,0.29,0.43,568,244314407
1110,1787924019,1787924019,-3.519651,50.731098,2,Through,1,0.82,0.01,0.21,0.61,568,244314407
1111,1787924039,1787924039,-3.519207,50.730468,6,6-way Junction,3,0.22,0.83,0.23,0.23,"438, 568, 324","208471795, 244314407, 62151581"
1112,1853359876,1853359876,-3.52811,50.733094,2,Through,1,0.22,0.8,0.09,0.28,995,641593300
1113,1948174160,1948174160,-3.533262,50.715326,6,6-way Junction,3,0.54,0.1,0.3,0.81,"845, 1115, 846","288323394, 1948174270, 288323483"
1114,1948174259,1948174259,-3.532546,50.71349,2,Through,1,0.59,0.58,0.28,0,842,288323118
1115,1948174270,1948174270,-3.533235,50.715428,2,Through,1,0.58,0.46,0.96,0.3,1113,1948174160
1116,1948174316,1948174316,-3.533253,50.71572,2,Through,1,0.09,0.12,0.52,0.84,1118,1948174447
1117,1948174326,1948174326,-3.530518,50.71374,2,Through,1,0.88,0.98,0.4,0.44,1138,2070399706
1118,1948174447,1948174447,-3.533323,50.715587,6,6-way Junction,3,0.27,0.21,0.55,0.45,"844, 843, 1116","288323369, 288323365, 1948174316"
1119,1978476797,1978476797,-3.547966,50.72639,6,6-way Junction,3,0.13,0.07,0.1,0.22,"499, 1123, 500","208630465, 1978476812, 208630469"
1120,1978476803,1978476803,-3.547746,50.726922,6,6-way Junction,3,0.89,0.59,0.45,0.17,"1122, 1121, 501","1978476810, 1978476807, 208631421"
1121,1978476807,1978476807,-3.547749,50.727017,2,Through,1,0.96,0.74,0.65,0.65,1120,1978476803
1122,1978476810,1978476810,-3.547741,50.726827,2,Through,1,0.86,0.03,0.44,0.38,1120,1978476803
1123,1978476812,1978476812,-3.547966,50.726459,2,Through,1,0.81,0.66,0.42,0.35,1119,1978476797
1124,1986825751,1986825751,-3.534444,50.710309,2,Through,1,0.66,0.53,1,0,15,21761075
1125,1996169456,1996169456,-3.531436,50.719576,2,Through,1,0.55,0.1,0.84,0,1001,700830373
1126,2023085095,2023085095,-3.522041,50.724536,6,6-way Junction,3,0.09,0.17,0.59,0.89,"915, 916, 1335","332087876, 332087879, 12995456035"
1127,2030075734,2030075734,-3.538582,50.719902,2,Through,1,0.41,0.57,0.58,0.26,376,90484739
1128,2055156416,2055156416,-3.519593,50.728941,2,Through,1,0.37,0.3,0.6,0.49,326,62151898
1129,2061480931,2061480931,-3.522649,50.718747,6,6-way Junction,3,0.26,0.94,0.25,0.02,"1131, 1130, 245","2061480969, 2061480942, 54181636"
1130,2061480942,2061480942,-3.522924,50.718511,2,Through,1,0.72,0.82,0.43,0.54,1129,2061480931
1131,2061480969,2061480969,-3.522547,50.718804,2,Through,1,0.5,0.98,0.09,0.85,1129,2061480931
1132,2061501176,2061501176,-3.523846,50.719285,2,Through,1,0.08,0.26,0.45,0.52,244,54178254
1133,2061513023,2061513023,-3.528309,50.717035,2,Through,1,0.22,0.97,0.59,0.04,1134,2061513036
1134,2061513036,2061513036,-3.528201,50.716963,6,6-way Junction,3,0.68,0.43,0.22,0.46,"1133, 174, 1179","2061513023, 41419187, 2395421886"
1135,2069699160,2069699160,-3.510359,50.716136,6,6-way Junction,3,0.08,0.35,0.95,0.66,"1137, 1136, 411","2069699227, 2069699224, 151026182"
1136,2069699224,2069699224,-3.510488,50.716197,2,Through,1,0.85,0.05,0.86,0.19,1135,2069699160
1137,2069699227,2069699227,-3.510284,50.716172,2,Through,1,0.5,0.05,0.68,0.73,1135,2069699160
1138,2070399706,2070399706,-3.529841,50.71484,8,Complex,4,0.48,0.69,0.55,0.52,"1142, 1140, 1117, 466","2070400106, 2070399998, 1948174326, 208502386"
1139,2070399868,2070399868,-3.529954,50.71581,2,Through,1,0.59,0.46,0.87,0.72,839,288322917
1140,2070399998,2070399998,-3.53041,50.715042,2,Through,1,0.82,0.23,0.1,0.49,1138,2070399706
1141,2070400023,2070400023,-3.529817,50.715462,2,Through,1,0.35,0.61,0.8,0,839,288322917
1142,2070400106,2070400106,-3.529136,50.714564,2,Through,1,0.68,0.25,0.1,0.2,1138,2070399706
1143,2070436266,2070436266,-3.525632,50.715489,2,Through,1,0.57,0.58,0.8,0.04,160,41412491
1144,2070436276,2070436276,-3.532412,50.716556,2,Through,1,0.27,0.36,0.26,0.84,465,208501495
1145,2070436279,2070436279,-3.532643,50.716444,2,Through,1,0.88,0.82,0.91,0.54,465,208501495
1146,2078858087,2078858087,-3.529999,50.720815,2,Through,1,0.8,0.82,0.98,0.46,186,41425285
1147,2081541262,2081541262,-3.541085,50.731476,2,Through,1,0.66,0.48,0.15,0.19,917,343064610
1148,2109602193,2109602193,-3.538979,50.717498,4,4-way Junction,2,0.85,0.35,0.45,0.01,"18, 974","21761095, 498425311"
1149,2109650387,2109650387,-3.53605,50.723743,6,6-way Junction,3,0.87,0.36,0.97,0.53,"1151, 883, 85","2109650485, 293147070, 34919929"
1150,2109650460,2109650460,-3.535208,50.723875,2,Through,1,0.71,0.81,0.51,0.32,883,293147070
1151,2109650485,2109650485,-3.535807,50.723644,2,Through,1,0.84,0.33,0.85,0.01,1149,2109650387
1152,2118442618,2118442618,-3.538453,50.720881,2,Through,1,0.7,0.21,0.56,0.45,1153,2118442644
1153,2118442644,2118442644,-3.53817,50.720529,6,6-way Junction,3,0.68,0.08,0.33,0,"376, 374, 1152","90484739, 90484506, 2118442618"
1154,2118442826,2118442826,-3.536991,50.719089,4,4-way Junction,2,0.62,0.47,0.28,0.2,"19, 206","21761099, 41431210"
1155,2123128746,2123128746,-3.542672,50.728829,2,Through,1,0.75,0.48,0.2,0.34,135,36672458
1156,2128158899,2128158899,-3.52661,50.711768,6,6-way Junction,3,0.16,0.84,0.8,0.05,"321, 285, 1220","60457288, 59993754, 3627116901"
1157,2128158944,2128158944,-3.525939,50.71094,6,6-way Junction,3,0.88,0.22,0.36,0.81,"1159, 284, 1260","2128159116, 59993721, 4542113261"
1158,2128159078,2128159078,-3.531399,50.714219,2,Through,1,0.87,0.38,0.5,0.03,470,208507545
1159,2128159116,2128159116,-3.52573,50.710975,2,Through,1,0.03,0.81,0.52,0.08,1157,2128158944
1160,2187539173,2187539173,-3.517549,50.730491,2,Through,1,0.83,0.82,0.61,0.02,439,208471796
1161,2188916070,2188916070,-3.510531,50.72042,6,6-way Junction,3,0.13,0.38,0.85,0.66,"958, 117, 1162","469986486, 36667560, 2188916286"
1162,2188916286,2188916286,-3.511045,50.720495,6,6-way Junction,3,0.34,0.46,0.98,0.28,"958, 957, 1161","469986486, 469986485, 2188916070"
1163,2202313185,2202313185,-3.546081,50.719799,2,Through,1,0.74,0.3,0.39,0.41,720,265326774
1164,2248392240,2248392240,-3.524639,50.734454,6,6-way Junction,3,0.16,0.93,0.87,0,"567, 571, 527","243259801, 248528674, 215262191"
1165,2249298800,2249298800,-3.543131,50.7285,2,Through,1,0.82,0.12,0.73,0,134,36672457
1166,2268591156,2268591156,-3.524003,50.728295,6,6-way Junction,3,0.83,0.93,0.62,0.26,"364, 911, 218","84914575, 318323627, 41438280"
1167,2272001149,2272001149,-3.511312,50.715737,2,Through,1,0.51,0.68,0.97,0.64,1168,2272001239
1168,2272001239,2272001239,-3.511409,50.715715,6,6-way Junction,3,0.01,0.53,0.2,0.86,"1167, 605, 412","2272001149, 255624669, 151026183"
1169,2273129602,2273129602,-3.533347,50.730118,2,Through,1,0.29,0.03,0.06,0.03,302,59995394
1170,2281263981,2281263981,-3.52972,50.73196,2,Through,1,0.62,0.48,0.85,0.36,636,260754960
1171,2282508720,2282508720,-3.5302,50.729944,6,6-way Junction,3,0.98,0.41,0.43,0.72,"1172, 646, 1276","2282509087, 260755507, 5333256034"
1172,2282509087,2282509087,-3.530378,50.729906,2,Through,1,0.63,0.16,0.81,0.21,1171,2282508720
1173,2289081603,2289081603,-3.522765,50.731837,6,6-way Junction,3,0.26,0.66,0.91,0.7,"1174, 542, 541","2289081732, 215293586, 215292753"
1174,2289081732,2289081732,-3.52288,50.731874,2,Through,1,0.63,0.97,0.11,0.03,1173,2289081603
1175,2306360492,2306360492,-3.521872,50.731296,6,6-way Junction,3,0.54,0.56,0.89,0.77,"1176, 363, 367","2306360496, 84911803, 84916495"
1176,2306360496,2306360496,-3.521836,50.73137,5,5-way Junction,2,0.78,0.71,0.47,0.59,"1175, 545","2306360492, 215298434"
1177,2377090949,2377090949,-3.525877,50.718291,2,Through,1,0.11,0.07,0.47,0.87,1178,2377090951
1178,2377090951,2377090951,-3.525666,50.718139,6,6-way Junction,3,0.76,0.42,0.62,0.5,"237, 238, 1177","54176822, 54177878, 2377090949"
1179,2395421886,2395421886,-3.528053,50.717251,2,Through,1,0.54,0.12,0.89,0.19,1134,2061513036
1180,2395421896,2395421896,-3.529095,50.717514,2,Through,1,0.96,0.61,0.03,0.79,382,90492442
1181,2397285271,2397285271,-3.515795,50.720789,2,Through,1,0.34,0.94,0.52,0.18,1182,2397285275
1182,2397285275,2397285275,-3.516051,50.721021,6,6-way Junction,3,0.63,0.66,0.7,0.17,"951, 950, 1181","451848652, 451848649, 2397285271"
1183,2400393648,2400393648,-3.538055,50.724376,2,Through,1,0.93,0.08,0.68,0.49,1059,1446560811
1184,2400393660,2400393660,-3.538889,50.724145,2,Through,1,0.1,0.35,0.68,0.68,1059,1446560811
1185,2402763382,2402763382,-3.529765,50.72594,2,Through,1,0.94,0.55,0.14,0.78,214,41437044
1186,2457325350,2457325350,-3.54467,50.715461,2,Through,1,0.69,0.4,0.29,0.07,786,272851465
1187,2539745820,2539745820,-3.513951,50.714867,2,Through,1,0.07,0.83,0.39,0.75,1263,4557856979
1188,2539745824,2539745824,-3.51468,50.714504,6,6-way Junction,3,0.3,0.81,0.84,0.61,"345, 932, 1263","62162115, 366022236, 4557856979"
1189,2731183603,2731183603,-3.515048,50.729512,2,Through,1,0.71,0.61,0.29,0,259,59742170
1190,2758212853,2758212853,-3.51925,50.726142,6,6-way Junction,3,0.07,0.37,0.2,0.36,"1246, 1107, 332","4128656884, 1774955035, 62154257"
1191,2767006763,2767006763,-3.519884,50.724608,6,6-way Junction,3,0.58,0.26,0.93,0.1,"1018, 253, 1107","760693020, 59741722, 1774955035"
1192,2932798829,2932798829,-3.522364,50.713701,2,Through,1,0.35,0.11,0,0.25,350,64670077
1193,2932798831,2932798831,-3.522358,50.713852,2,Through,1,0.62,0.35,0.98,0.79,350,64670077
1194,2974226571,2974226571,-3.517204,50.713037,6,6-way Junction,3,0.05,0.41,0.67,0.57,"418, 1027, 347","165985792, 940177226, 64669881"
1195,2985906790,2985906790,-3.513909,50.709454,2,Through,1,0.87,0.68,0.85,0.5,611,259572496
1196,3021735727,3021735727,-3.509097,50.721762,3,3-way Junction,2,0.97,0.66,0.31,0.8,"247, 31","54182647, 21761686"
1197,3054463034,3054463034,-3.535434,50.727404,3,3-way Junction,2,0.97,0.07,0,0.23,"1319, 1317","10608440346, 10608440340"
1198,3054463037,3054463037,-3.535636,50.727396,4,4-way Junction,2,0.75,0.4,0.73,0.62,"78, 1199","34919822, 3054463039"
1199,3054463039,3054463039,-3.535665,50.727441,3,3-way Junction,2,0.13,0.18,0.8,0.33,"45, 1267","30792307, 4872970394"
1200,3054463042,3054463042,-3.535466,50.72752,3,3-way Junction,2,0.76,0.16,0.71,0.68,"298, 1320","59995139, 10608440351"
1201,3060761211,3060761211,-3.511185,50.714243,2,Through,1,0.02,0.83,0.18,0.16,627,259572761
1202,3060761212,3060761212,-3.511828,50.713953,2,Through,1,0.02,0.04,0.71,0.87,626,259572759
1203,3071783686,3071783686,-3.512107,50.714677,2,Through,1,0.32,0.42,0.76,0.09,1204,3071783687
1204,3071783687,3071783687,-3.51196,50.714844,6,6-way Junction,3,0.49,0.17,0.63,0.19,"1203, 346, 932","3071783686, 62162128, 366022236"
1205,3073289925,3073289925,-3.509594,50.716532,3,3-way Junction,2,0.77,0.88,0.8,0.56,"1206, 1244","3073289927, 3937587507"
1206,3073289927,3073289927,-3.510073,50.716531,5,5-way Junction,2,0.68,0.56,0.85,0.21,"880, 116","292279513, 36667231"
1207,3079785612,3079785612,-3.536344,50.716882,5,5-way Junction,2,0.45,0.23,0.59,0.48,"1208, 16","3079785614, 21761092"
1208,3079785614,3079785614,-3.536177,50.716914,6,6-way Junction,3,0.27,0.5,0.09,0.39,"1207, 1309, 1308","3079785612, 9700194416, 9700194407"
1209,3079785617,3079785617,-3.536278,50.71704,3,3-way Junction,2,1,0.73,0.51,0.54,"1208, 1308","3079785614, 9700194407"
1210,3088088423,3088088423,-3.536249,50.71992,2,Through,1,0.43,0.96,0.12,0.16,375,90484510
1211,3088168096,3088168096,-3.538266,50.719282,3,3-way Junction,2,0.45,0.22,0.38,0,"1212, 71","3088168100, 34918950"
1212,3088168100,3088168100,-3.537694,50.719251,3,3-way Junction,1,0.16,0.89,0.45,0.23,24,21761497
1213,3088168104,3088168104,-3.537543,50.719057,3,3-way Junction,1,0.79,0.93,0.11,0.35,989,638960830
1214,3297556876,3297556876,-3.525488,50.72497,5,5-way Junction,3,0.69,0.92,0.39,0.03,"123, 122, 882","36670916, 36670781, 292915464"
1215,3425404547,3425404547,-3.517081,50.735507,4,4-way Junction,2,0.22,0.64,0.12,0.31,"435, 1277","206175728, 5714155383"
1216,3518325224,3518325224,-3.52618,50.72403,6,6-way Junction,3,0.08,0.63,0.82,0.31,"124, 1217, 279","36670922, 3518325225, 59817557"
1217,3518325225,3518325225,-3.526148,50.723975,2,Through,1,0.68,0.4,0.94,0,1216,3518325224
1218,3575456498,3575456498,-3.532449,50.715148,2,Through,1,0.65,0.75,0.1,0.48,474,208508415
1219,3575456523,3575456523,-3.532206,50.714964,2,Through,1,0.27,0.53,0.96,0.75,992,639619693
1220,3627116901,3627116901,-3.526376,50.711558,2,Through,1,0.95,0.68,0.54,0,1156,2128158899
1221,3629223070,3629223070,-3.535762,50.716972,4,4-way Junction,2,0.15,0.43,0.29,0.55,"289, 290","59994395, 59994405"
1222,3631484638,3631484638,-3.541272,50.720851,2,Through,1,0.43,0.73,0.1,0.59,928,364837026
1223,3631484639,3631484639,-3.54114,50.720927,2,Through,1,0.94,0.82,0.53,0.23,928,364837026
1224,3664622718,3664622718,-3.52654,50.715774,2,Through,1,0.42,0.15,0.76,0.56,156,41411776
1225,3667335805,3667335805,-3.544852,50.719025,6,6-way Junction,3,0.64,0.83,0.74,0.24,"718, 720, 1253","265326766, 265326774, 4446779884"
1226,3667354783,3667354783,-3.542774,50.720159,6,6-way Junction,3,0.4,0.54,0.05,0.44,"494, 493, 1227","208620229, 208620227, 3667354799"
1227,3667354799,3667354799,-3.542944,50.720031,2,Through,1,0.27,0.84,0.11,0,1226,3667354783
1228,3667600508,3667600508,-3.548078,50.715538,2,Through,1,0.98,0.43,0.4,0.5,692,263717396
1229,3679516332,3679516332,-3.547885,50.714652,5,5-way Junction,2,0.41,0.38,0.28,0.57,"20, 669","21761242, 262899879"
1230,3679516333,3679516333,-3.54746,50.714513,5,5-way Junction,3,0.89,0.92,0.27,0,"743, 20, 1229","266650866, 21761242, 3679516332"
1231,3679516379,3679516379,-3.545511,50.712727,3,3-way Junction,2,0.23,0.25,0.26,0.31,"13, 946","21761058, 445012160"
1232,3735981607,3735981607,-3.548306,50.726136,6,6-way Junction,3,0.21,0.84,0.84,0.87,"1233, 500, 498","3735981608, 208630469, 208628503"
1233,3735981608,3735981608,-3.548512,50.725742,2,Through,1,0.03,0.48,0.93,0.32,1232,3735981607
1234,3735984176,3735984176,-3.54901,50.726224,6,6-way Junction,3,0.65,0.51,0.41,0.36,"51, 1239, 1041","33141023, 3812674376, 1168858788"
1235,3738092213,3738092213,-3.550628,50.713264,4,4-way Junction,2,0.37,0.31,0.89,0.76,"37, 670","26448760, 262899888"
1236,3812673831,3812673831,-3.549742,50.725485,2,Through,1,0.86,0.57,0.33,0.56,964,472389928
1237,3812673832,3812673832,-3.549649,50.725531,2,Through,1,0.47,0.33,0.46,0.46,964,472389928
1238,3812674372,3812674372,-3.549637,50.726145,2,Through,1,0.97,0.04,0.18,0.63,1239,3812674376
1239,3812674376,3812674376,-3.549025,50.725918,6,6-way Junction,3,0.19,0.27,0.62,0.77,"1234, 1042, 1238","3735984176, 1168858800, 3812674372"
1240,3813188546,3813188546,-3.549713,50.724779,6,6-way Junction,3,0.87,0.01,0.93,0.23,"1241, 965, 964","3813188547, 472389931, 472389928"
1241,3813188547,3813188547,-3.549573,50.724776,2,Through,1,0.78,0.98,0.65,0.3,1240,3813188546
1242,3937587491,3937587491,-3.509492,50.716618,4,4-way Junction,2,0.77,0.97,0.4,0.23,"516, 1243","213718233, 3937587502"
1243,3937587502,3937587502,-3.509464,50.716511,2,Through,1,0.84,0.4,0.64,0.78,1205,3073289925
1244,3937587507,3937587507,-3.509578,50.716603,3,3-way Junction,1,0.76,0.73,0.15,0.57,1242,3937587491
1245,3952013951,3952013951,-3.542497,50.717043,2,Through,1,0.63,0.35,0.87,0,699,265326683
1246,4128656884,4128656884,-3.518702,50.725885,2,Through,1,0.13,0.67,0.52,0.79,1190,2758212853
1247,4149143501,4149143501,-3.508877,50.724173,6,6-way Junction,3,0.03,0.81,0.48,0.43,"266, 268, 265","59742797, 59742826, 59742796"
1248,4323206074,4323206074,-3.544695,50.71561,2,Through,1,0.92,0.95,0.63,0,786,272851465
1249,4340461855,4340461855,-3.51657,50.734477,4,4-way Junction,2,0.62,0.4,0.61,0.39,"258, 435","59742106, 206175728"
1250,4446543274,4446543274,-3.537613,50.71286,2,Through,1,0.8,0.78,0.1,0.29,1251,4446543275
1251,4446543275,4446543275,-3.537047,50.712759,6,6-way Junction,3,0.48,0.27,0.66,0.74,"991, 1250, 481","639585122, 4446543274, 208588878"
1252,4446599588,4446599588,-3.542153,50.71278,2,Through,1,0.12,0.99,0.29,0.16,777,272851383
1253,4446779884,4446779884,-3.545375,50.719179,2,Through,1,0.13,0.03,0.67,0.74,1225,3667335805
1254,4458461644,4458461644,-3.531875,50.713151,2,Through,1,0.69,0.6,0.83,0.37,1255,4458461646
1255,4458461646,4458461646,-3.531692,50.713099,6,6-way Junction,3,0.43,0.66,0.82,0,"478, 320, 1254","208510172, 60457246, 4458461644"
1256,4477985926,4477985926,-3.516016,50.711544,2,Through,1,0.2,0.69,0.57,0.89,956,469753973
1257,4538616673,4538616673,-3.53102,50.721092,3,3-way Junction,1,0.49,0.12,0.48,0.39,967,495411536
1258,4538616693,4538616693,-3.532674,50.720015,2,Through,1,0.06,0.94,0.19,0.27,201,41430356
1259,4541081145,4541081145,-3.530549,50.718695,2,Through,1,0.58,0.18,0.74,0.3,385,90503343
1260,4542113261,4542113261,-3.526197,50.711446,2,Through,1,0.27,0.62,0.28,0.79,1157,2128158944
1261,4557852189,4557852189,-3.510602,50.713995,2,Through,1,0.8,0.22,0.47,0.14,1262,4557852190
1262,4557852190,4557852190,-3.510746,50.714021,6,6-way Junction,3,0.31,0.31,0.26,0.12,"1261, 628, 629","4557852189, 259572762, 259572764"
1263,4557856979,4557856979,-3.514385,50.714965,6,6-way Junction,3,0.46,0.55,0.14,0.05,"1188, 1187, 1264","2539745824, 2539745820, 4557856981"
1264,4557856981,4557856981,-3.514443,50.71502,2,Through,1,0.01,0.42,0.62,0.23,1263,4557856979
1265,4622286161,4622286161,-3.533667,50.7189,6,6-way Junction,3,0.07,0.16,0.02,0.76,"380, 381, 1266","90491328, 90491332, 4622286163"
1266,4622286163,4622286163,-3.533603,50.718815,6,6-way Junction,3,0.39,0.17,0.72,0.34,"1265, 930, 379","4622286161, 364849247, 90489785"
1267,4872970394,4872970394,-3.535579,50.727528,3,3-way Junction,1,0.48,0.42,0.31,0.12,1200,3054463042
1268,4872980762,4872980762,-3.538178,50.721435,2,Through,1,0.6,0.76,0.03,0.08,1057,1446550845
1269,4874161733,4874161733,-3.539555,50.727144,6,6-way Junction,3,0.29,0.9,0.55,0.24,"1271, 1270, 920","4874172831, 4874161734, 344315943"
1270,4874161734,4874161734,-3.539085,50.727251,2,Through,1,0.69,0.08,0.01,0.83,1269,4874161733
1271,4874172831,4874172831,-3.539591,50.727193,6,6-way Junction,3,0.86,0.39,0.27,0.19,"436, 1269, 1272","206179641, 4874161733, 4874172837"
1272,4874172837,4874172837,-3.539249,50.727458,2,Through,1,0.78,0.1,0.67,0.8,1271,4874172831
1273,4876722176,4876722176,-3.543038,50.73313,2,Through,1,0.04,0.02,0.01,0.47,293,59994985
1274,5058210664,5058210664,-3.520599,50.720132,6,6-way Junction,2,0.48,0.66,0.86,0.02,"235, 234","54173399, 54172101"
1275,5326210106,5326210106,-3.528748,50.729995,2,Through,1,0.1,0.6,0.01,0.88,633,260754242
1276,5333256034,5333256034,-3.530443,50.730039,2,Through,1,0.24,0.16,0.21,0.4,1171,2282508720
1277,5714155383,5714155383,-3.516827,50.735646,2,Through,1,0.99,0.23,0.71,0.49,1215,3425404547
1278,5782074259,5782074259,-3.539942,50.727809,6,6-way Junction,3,0.14,0.02,0.27,0.93,"925, 436, 982","360912769, 206179641, 512682917"
1279,5782075942,5782075942,-3.541899,50.730267,6,6-way Junction,3,0.5,0.83,0.14,0,"1280, 294, 307","5782077268, 59995104, 59995945"
1280,5782077268,5782077268,-3.54217,50.730192,6,6-way Junction,3,0.62,0.97,0.41,0,"1279, 1063, 74","5782075942, 1483498377, 34918969"
1281,5782086699,5782086699,-3.537964,50.7091,1,Dead End,0,0.7,0.14,0.23,0.59,,
1282,5782098934,5782098934,-3.53056,50.72798,6,6-way Junction,3,0.56,0.23,0.82,0.11,"907, 1322, 77","315875791, 10608440355, 34919266"
1283,5784256584,5784256584,-3.522904,50.725126,3,3-way Junction,1,0.01,0.87,0.35,0.15,1284,5784256586
1284,5784256586,5784256586,-3.522924,50.725142,3,3-way Junction,2,0.33,0.93,0.83,0,"30, 29","21761636, 21761614"
1285,5784256588,5784256588,-3.522568,50.725038,3,3-way Junction,2,0.52,0.42,0.88,0,"1283, 924","5784256584, 359237348"
1286,5784256589,5784256589,-3.522424,50.725063,3,3-way Junction,1,0.09,0.05,0.39,0.72,1285,5784256588
1287,5784302000,5784302000,-3.52226,50.725406,3,3-way Junction,1,0.35,0.04,0.86,0,28,21761609
1288,5939610241,5939610241,-3.526438,50.73272,2,Through,1,0.03,0.57,0.38,0.43,658,260756588
1289,6356294053,6356294053,-3.544474,50.714801,6,6-way Junction,3,0.08,0.39,0.95,0.5,"738, 484, 1290","266650852, 208594537, 6356294055"
1290,6356294055,6356294055,-3.544604,50.714538,2,Through,1,0.4,0.03,0.04,0.36,1289,6356294053
1291,6378500824,6378500824,-3.517086,50.722016,2,Through,1,0.13,0.58,0.7,0,100,36665139
1292,6837504774,6837504774,-3.53469,50.725572,2,Through,1,0.57,0.01,0.44,0.65,76,34919225
1293,6847525807,6847525807,-3.539142,50.721122,2,Through,1,0.69,0.79,0.42,0,73,34918955
1294,6905827307,6905827307,-3.521367,50.729476,2,Through,1,0.8,0.31,0.61,0.58,366,84914801
